Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
1191,0,18.8,27.7,3.6,6.6,9,10,30,8,2,4,11,63,54,1017.3,1014.4,6,5,23.9,27,1,0
2798,10,15.7,21.2,1,2.8,8.9,0,43,0,0,26,26,70,68,1026.7,1024.5,5,3,18.9,20,0,0
1918,14,9.2,16.1,6.2,1.2,7,13,43,7,15,13,28,98,71,1014.9,1014,8,7,12.2,14.4,1,1
1168,17,23.4,40.8,0,12,12.3,4,44,7,4,9,28,60,29,1011.4,1006.2,0,1,27.6,38,0,0
2733,10,14.1,19.8,1,3.2,5.6,14,74,3,3,13,33,67,60,1018.9,1014.6,6,7,16.8,19.2,0,1
3186,16,21.2,28.3,0,11,4.1,8,54,9,10,6,24,25,57,1007.3,1007.1,7,7,26.8,24.7,0,1
661,9,10.3,26.3,0,5.4,8.3,7,72,5,6,31,46,56,23,1006,1002.3,2,7,17.6,25.4,0,1
2908,1,27.3,33.8,0,8,5.5,6,33,14,5,17,11,71,79,1005.9,1002.9,8,8,31.2,31.4,0,0
2968,16,18.7,23.5,94.4,3.4,0.8,1,33,9,2,6,17,91,71,1023.2,1019.6,8,7,19.5,23.3,1,1
1260,20,7.2,15.7,0,2.2,2.2,3,37,5,3,6,19,74,67,1016.5,1013.7,7,7,13.5,15.4,0,0
763,17,20.9,31,0,10,11.1,4,56,10,1,15,31,78,44,1015.4,1012,1,3,23.6,30.9,0,0
2987,0,19.1,30.1,0,5.2,9.4,2,22,15,0,6,11,66,51,1018,1015.2,1,3,24.1,27.1,0,0
1120,8,17.3,35,0.4,7.4,12.8,5,37,5,15,28,9,64,27,1010.5,1005.9,0,3,24.3,33.3,0,0
2227,19,13.8,27.7,3.8,2.4,10.4,0,46,2,1,13,22,75,41,1020,1018.3,1,5,17.7,25.6,1,0
809,21,21.6,26.4,3.8,5.8,0.8,9,33,1,9,11,26,91,80,1019.7,1018.7,7,6,23.9,25.7,1,1
2079,9,9.9,15,8.6,1.2,0.6,8,52,2,8,11,19,96,94,1014.9,1014.8,8,8,11.1,13.3,1,1
1248,1,21.8,28.8,1.6,4.2,8.1,9,35,8,9,19,22,86,66,1015.3,1012.1,6,1,23.7,28,1,0
3386,12,7.6,18.8,0,2.2,9,9,43,9,10,9,13,72,50,1026.4,1024.3,1,2,12.6,17.9,0,0
415,6,10.2,19.7,0,5.6,12.6,8,43,10,8,19,28,51,42,1021.4,1018,2,7,14.2,19.3,0,0
1347,0,13.7,25.4,0,2.6,10.2,0,19,12,4,4,7,73,54,1020.7,1017.3,1,3,19,24.2,0,0
3019,20,5.4,16.3,0,3,1.4,3,46,0,4,9,17,96,66,1015.3,1010.5,7,7,10.2,13.8,0,1
986,1,19.6,26.7,0,5.6,8,10,43,10,9,19,31,55,41,1016.5,1013.7,5,3,22.7,24.7,0,0
1497,8,20,31.6,0.4,4.2,10.2,2,39,0,1,17,9,69,55,1007.9,1005.5,7,4,25.2,29.9,0,0
2221,1,24.2,31.1,0,5.8,4.2,10,50,10,10,24,28,73,62,1014.1,1010.1,3,5,27,29.9,0,1
2795,12,15.5,22.1,1,6.6,5.8,13,35,15,13,9,15,90,56,1014.4,1014.2,8,7,17.7,20.1,0,1
830,22,19.2,31,0.2,9.8,3,8,56,10,10,24,28,74,34,1015.9,1013.6,7,7,20.6,29.6,0,0
2976,10,17.6,25.4,0.4,3,3.4,1,28,4,8,11,9,82,93,1019.8,1018.3,7,7,22.1,21.5,0,1
2225,7,10,21.6,0,4.8,6.9,11,35,10,10,13,19,60,35,1019.1,1019.6,7,3,11.4,19.7,0,0
1123,1,24.6,32.6,0,6.4,9.3,5,26,10,3,7,13,66,65,1009.3,1005.2,5,7,30.9,31.5,0,1
1436,17,18,28,23.6,3.2,5.5,4,72,3,4,31,28,98,60,1007.4,1003.5,8,2,20.1,27.2,1,1
2310,20,9.5,15.8,0.8,1,4.6,6,37,3,15,15,17,99,91,1019.6,1018.5,7,6,10,12.6,0,1
2751,21,7.1,18.4,0,3.2,7.7,15,30,15,10,17,17,53,49,1017.5,1014.2,1,6,14.9,16.4,0,0
1761,12,8.8,23.3,0,4,11.2,12,33,2,11,9,17,66,53,1021.9,1018.2,1,7,18.1,22.4,0,0
381,0,22.1,33.4,7.8,5.6,7.2,7,35,14,1,4,13,64,61,1011.7,1007,6,7,28,31,1,1
2921,12,19.8,33.1,0,9.2,12.4,15,35,7,15,9,17,22,51,1012.3,1012,1,1,31.4,27.8,0,0
1191,21,14.1,25.5,0,7.4,7.3,10,31,7,9,13,20,84,52,1019.9,1016.7,7,1,18.2,24.8,0,0
1930,12,3.6,18.1,0,2.4,9.2,9,31,10,2,7,11,81,49,1034.5,1031,1,1,9,17.5,0,0
435,12,19.4,26.9,0,7.2,0.3,11,43,8,11,13,15,75,57,1007.8,1007.7,7,8,20.1,24.5,0,0
2681,1,19.5,26.6,0,3,10.3,9,41,8,9,19,28,60,55,1019.7,1016.8,1,1,22.4,25.6,0,1
2410,7,14.8,19.5,1,7,0.6,3,39,1,3,13,13,91,70,1015.3,1012,8,7,15.7,18.3,0,1
3037,20,3.1,14.6,0.4,2,4.5,13,19,1,15,6,11,99,50,1037.1,1035.7,7,4,5.4,13.5,0,0
379,0,21.4,30.7,3.6,7.6,8.1,2,39,0,0,9,22,58,67,1014.2,1013.2,2,8,28.2,25.8,1,1
3169,6,4.7,11.9,13.2,2.2,5.2,11,69,15,8,31,33,72,82,1018.6,1019.7,6,7,8.5,11.5,1,1
1827,17,18.9,28.3,1,4.2,5.3,1,39,12,1,9,28,80,49,1015.8,1013.2,7,7,23.1,26.3,0,0
825,17,24.7,25.3,0,10.4,7.4,8,54,8,9,43,31,78,59,1013.7,1016.3,1,7,24.7,23.3,0,0
799,0,24.1,33.8,0,6.8,9.9,1,28,0,4,7,17,58,44,1011.3,1007.9,4,3,29.7,32.2,0,1
2481,18,25.2,31.7,0,10.4,10.7,1,39,1,1,19,26,67,56,1014.5,1010.9,6,2,27.7,30.1,0,0
1107,19,17.1,26.9,1.4,3.6,5.9,1,67,1,4,17,11,64,70,1015.2,1011.5,6,7,21.5,23.7,1,1
1651,5,6.1,14.3,0,0.8,4.5,3,61,3,3,28,30,67,63,1021.5,1015.6,3,7,10.7,13.2,0,0
2541,0,22.1,29.6,0,5.6,8.8,10,43,10,2,9,17,66,56,1010,1008.5,6,2,26.8,27.9,0,1
2611,21,12.9,22.2,0,4,7.9,8,37,12,10,15,20,69,52,1023,1021.2,6,2,18.8,20.6,0,0
1726,22,10,26.7,0,5.8,11.5,3,31,1,3,13,20,20,6,1023.3,1018.3,0,0,18.8,26,0,0
2337,10,13.7,18.9,1,2.2,7.3,15,59,14,14,15,24,86,66,1015,1011.4,7,5,15.4,18.6,0,1
853,21,14.9,27.8,0,5.6,9.6,2,28,1,2,7,19,84,57,1019.5,1016.9,1,2,21.9,27,0,0
3141,0,11.6,26.3,0,5.8,11.3,1,20,15,1,7,13,52,41,1013,1008.2,1,1,20.9,24.7,0,0
824,21,18,37.3,0,8.4,11.5,7,39,7,14,15,24,62,24,1016.2,1012.5,0,2,25.8,36,0,0
2319,21,12.5,19.3,0,9.2,9.6,7,72,14,14,44,35,49,27,1015,1014.7,1,2,14.8,18.7,0,0
1160,1,21.7,31.6,0,5.4,8.1,0,33,8,2,13,20,63,50,1008.4,1005.4,3,5,27.9,29.4,0,0
2248,22,12.8,23.9,0,4.8,11,10,30,9,8,17,13,60,34,1022,1019.6,0,1,17,22.6,0,0
737,6,17.5,27.1,2.6,2.8,6,5,46,3,3,26,30,73,56,1007.7,1006.6,7,7,19.6,25.3,1,1
1638,14,7.1,14.1,3.4,1,4.3,6,43,6,6,20,24,88,66,1008.7,1008,6,5,8.8,13.9,1,1
1609,9,2.1,17,0,2.4,4.4,3,41,5,3,19,13,76,57,1022.3,1019.3,7,7,9,15.7,0,0
1124,15,10.9,21.9,1.4,4.6,3.1,15,72,6,13,17,17,73,37,997.3,991.8,7,5,14.3,21.6,1,1
1902,14,10.4,14.3,3.8,1.8,9.4,12,37,11,10,15,13,59,56,1027,1026.9,6,8,11.8,13,1,0
2833,19,11.9,26.1,0,17.2,13.5,12,41,15,12,19,17,52,25,1017.6,1015.6,0,1,16.7,24.9,0,0
957,1,20.4,25.6,0,3.4,0.5,9,44,10,10,26,20,86,77,1017.9,1015,7,7,22.6,24.3,0,0
460,22,18.1,36.9,0,12.6,12.5,9,44,15,13,4,19,17,7,1012.3,1011.1,1,1,25.6,36.3,0,0
2779,13,12.9,28,0,5.2,11.1,1,41,1,15,20,20,54,39,1017.3,1014.2,1,2,18.9,24.4,0,0
1381,14,7.5,14.7,0.4,1.4,4,2,33,9,2,17,17,55,58,1024.1,1023.8,8,6,10.8,13.5,0,0
853,1,23.3,29.2,6,3.6,3.2,10,52,10,9,24,30,89,73,1013.1,1009.8,7,7,24.4,27.5,1,1
2222,10,18.3,23.1,0,5.8,7.1,10,35,9,9,20,19,70,74,1021.5,1019.3,2,5,21.3,21.4,0,0
457,0,23.6,32.5,3.4,7.6,5,13,33,12,0,4,13,76,68,1011.1,1008.2,7,6,26.5,29.7,1,1
2614,6,14.2,18.4,0,6.6,3.6,15,33,15,10,24,17,80,55,1025.4,1024.2,7,7,15.5,17,0,0
1512,8,19.5,31.3,0,8.8,12.4,5,37,5,6,26,17,65,31,1011.1,1008.2,5,6,23,30.2,0,1
1990,7,-0.4,15.2,0,2.4,7,9,20,2,10,2,9,83,39,1026.3,1023,6,1,5.3,14.4,0,0
798,7,18.6,34.3,0,13.2,9.9,10,37,9,8,20,17,54,27,1013.6,1012.1,2,6,21.5,31.8,0,0
3234,0,18.5,29.3,6,4,9.6,1,31,0,0,13,15,55,69,1016.6,1014.5,4,7,27.1,25.3,1,1
2247,21,14.1,21.4,6.8,3.6,3.3,8,43,15,12,17,24,69,73,1019.3,1018,4,7,18.9,19.6,1,1
1684,13,11.5,18.6,5.6,4.4,0.2,12,46,5,12,9,26,95,79,1015.3,1012.6,7,7,12.3,17.2,1,1
1663,14,8.7,12.2,7.8,0.4,0.6,1,24,0,5,7,9,97,91,1014.5,1009.2,8,7,9.8,11.6,1,1
1526,10,21.1,25.2,3,3,6.2,9,39,9,9,17,20,91,77,1020,1019.3,6,6,23,24.4,1,0
1568,17,18.3,27.1,0,6.6,10.3,4,39,6,4,11,30,54,35,1021.5,1016.9,1,1,24.1,25.6,0,0
1440,1,24.7,31.7,1.8,7.4,4.5,10,41,10,9,30,24,89,62,1011.5,1007.8,7,2,25.5,30.7,1,1
3228,12,16,34.3,0,10,13.3,0,35,0,9,11,11,44,20,1015.2,1010.2,0,0,23.2,34,0,0
1387,6,10,17.9,13.4,2.8,3.2,8,31,6,10,7,17,89,79,1013.5,1011.6,8,7,13.1,15.7,1,1
2495,6,9.2,24.4,0,7.2,7,12,74,7,15,17,24,34,23,1005.8,1005.4,1,7,20.5,23.5,0,1
896,11,3.2,14.7,3,2.4,1.9,15,43,13,13,2,24,92,60,1022.3,1021,6,8,10.4,13.8,1,1
2052,21,9.6,34.3,0,6.2,1.5,14,87,7,14,9,54,43,56,1007.4,1007.1,6,6,21.3,23.4,0,1
2189,16,20.9,24.9,1,2.2,0,4,26,0,1,2,17,88,82,1003.7,999.5,8,8,21.5,23.1,0,1
1231,17,11.7,17.6,0,4.6,7.4,11,56,11,11,37,39,63,62,1021.1,1021.6,2,7,17,17.1,0,0
1941,1,19.1,28.2,0,5.2,3.9,8,31,10,2,17,13,79,65,1013.4,1010.2,7,4,23.6,26.9,0,0
2575,10,19.8,25.2,0,5.2,8.5,10,28,2,2,9,17,76,74,1014.2,1013.3,6,7,23.1,23.3,0,0
1885,21,13.4,23.2,6,2.2,9.7,10,31,13,8,11,19,82,61,1016.3,1013.5,1,6,18.9,22.4,1,0
878,4,16,23.4,10.8,5,7.4,8,37,12,12,20,17,80,71,1026.2,1024.2,6,3,20.9,22.7,1,1
636,4,9.4,19.5,0,2.6,10.7,8,54,12,10,20,20,36,51,1026.7,1025,1,1,16.2,18.6,0,0
659,12,14.6,18.4,1,2.2,2.2,7,59,7,14,24,28,83,85,1004.4,1002.3,7,7,15.6,15.9,0,1
1532,7,14.5,24.6,27.2,4,0.1,10,44,12,10,19,19,94,61,1006.3,1005.6,8,7,15.7,23.6,1,0
2549,8,19.8,34.9,0,54,11.4,4,39,1,2,17,15,48,26,1021.1,1017.6,1,2,26.1,32.6,0,0
2722,1,20.1,27.4,0,6,8.7,9,37,8,9,17,19,76,57,1020.7,1017.7,6,4,22.1,25,0,0
2432,7,5.6,22.5,0,6.2,11.6,11,33,11,13,13,17,55,31,1023.9,1021.6,1,1,12.5,20.2,0,0
656,17,13.4,21.5,0,5.4,2.1,5,52,7,5,19,35,65,53,1008.4,1000.4,7,6,15.7,20.2,0,1
2052,14,8.2,13.8,7.8,1.8,8.1,15,65,15,13,31,43,84,60,1003.4,1007.4,8,6,9.8,13.1,1,1
2443,20,12.8,19.3,14.2,9.4,7.7,12,74,13,15,17,33,100,55,1004.8,1008.2,7,5,12.8,15.9,1,1
1622,22,5.8,19.2,0,3.8,6.8,2,31,2,9,24,9,68,32,1031.8,1028.2,0,0,10.2,18.5,0,1
2333,17,5.7,21.7,0,2.6,9.4,13,81,3,5,11,28,48,17,1007.5,999.3,0,1,12.1,21.3,0,1
2575,18,26.2,33.8,0,12,10.9,1,39,2,1,17,28,62,56,1009.1,1006.7,7,2,30.5,32.5,0,0
764,13,14.8,30.8,0,8.4,13,2,41,0,12,15,28,38,30,1019.3,1016.3,0,0,22.1,28.6,0,0
2276,22,9.9,24.3,0,4,9.5,4,30,4,5,20,13,50,23,1025.2,1022,1,0,15.9,24,0,0
1802,6,10.2,22.5,0,5,4.5,8,31,8,10,9,13,78,46,1016.9,1014.8,7,7,14.1,21.7,0,1
2380,16,10.5,19.3,0,3.2,8.9,2,44,13,2,13,19,81,61,1025.7,1022.4,0,2,13.7,18.8,0,1
3338,5,11.7,15.2,10.6,7.8,0.5,15,44,13,14,17,13,79,72,1007.2,1005.1,7,7,11.7,12.4,1,1
2640,9,11.1,13.3,1.2,1.8,4.9,13,78,13,15,35,28,62,74,1014.2,1015.4,7,4,12.9,8.9,1,1
2693,1,16.3,25.1,0,5.4,7.9,10,41,8,10,19,22,64,50,1018.5,1015.6,6,2,20.5,24.3,0,0
1606,9,8.6,15.8,1.4,0.8,5.7,8,33,11,11,17,15,85,88,1030.5,1030.3,3,7,12.2,12.7,1,0
1765,14,8.6,16.8,0,4.2,5.1,14,48,13,14,26,31,84,78,1015.3,1015.2,8,4,13.4,16,0,1
2576,14,11.9,19.2,0.2,3.2,4.6,14,43,14,15,17,22,93,60,1013.3,1015.4,8,8,15.8,17.7,0,0
583,19,5.4,14.1,0.4,1,5,4,24,0,1,7,11,89,70,1011.8,1008.3,5,7,8,13,0,0
2063,13,9.7,19.2,1.6,4,9.8,8,43,8,12,20,26,62,39,1021.8,1021.2,7,1,14.4,17.6,1,0
1253,22,7.9,15,0,4,1.9,2,28,12,9,6,13,74,53,1026.3,1023.5,7,7,11.6,14.2,0,0
1296,8,-1.2,13,0,2,9.9,12,44,11,15,9,28,70,41,1025.5,1022.1,0,0,5,11.8,0,0
649,11,8.4,14.1,0,8,2.6,14,44,14,14,28,22,95,80,1021.8,1020.9,8,4,10.1,13.5,0,1
2592,16,15,24.8,22.4,3.4,9.7,11,37,13,10,19,20,72,53,1017.2,1016.5,1,3,18,24.2,1,0
428,18,25.8,30.7,0.2,7.4,6.9,4,37,1,1,9,28,81,79,1010.1,1007.2,7,7,28.7,29.2,0,1
2954,6,8.7,22.7,0,4.8,11.4,8,43,13,8,7,28,87,47,1021.5,1019.2,1,3,12.8,21.9,0,0
164,2,7.9,19.7,0,3.2,8.3,2,48,10,1,17,11,58,43,1027.3,1024.1,3,6,14,19.1,0,0
3066,20,6.3,15.3,1,2.2,4.6,5,65,5,3,20,22,72,62,1003.3,1001.6,1,7,12.7,13.8,0,0
808,3,19.8,25.3,0,4.1,6.4,11,37,11,11,11,17,83,91,1012.1,1011.4,7,7,20.5,22.5,0,1
2308,19,7.1,12.6,5.2,0.2,0,15,20,6,14,9,9,99,95,1013.3,1011.9,8,7,10.4,11.5,1,1
1196,8,25,38.6,0,10.6,9.5,11,52,5,14,19,26,48,23,1009.7,1006.1,1,1,28.1,37.5,0,1
1333,18,13.2,26.2,0,5.4,10.7,1,41,9,4,13,31,65,55,1020.7,1017.4,2,1,21.5,23.6,0,0
2772,0,14.2,24.3,1.6,5.2,10.8,0,24,8,0,7,9,59,56,1021,1017.5,2,2,20.8,22.1,1,0
1767,5,8.1,18.6,4.2,6,11.2,10,33,11,10,13,13,68,41,1023.8,1023.9,7,3,12.1,17.5,1,0
702,21,13.7,29.9,0,6,5.7,1,41,7,4,9,11,82,46,1020,1013.6,7,2,18.3,29,0,1
3323,20,13,29.9,0,4,6.2,5,35,10,1,6,11,92,49,1012.8,1010.5,7,6,18.9,27.4,0,0
1795,2,4.2,20.6,0,6.4,7,10,56,11,10,33,31,62,43,1014.3,1016.2,7,8,13.1,19,0,0
894,14,3.9,19.9,0,0.8,9.2,3,48,3,3,11,19,88,59,1023.8,1015.7,2,6,9,18.9,0,1
1464,0,20.4,27.6,29.6,3.6,4.2,9,37,9,2,13,17,87,62,1009.1,1007.5,8,7,23.9,26.4,1,1
1869,4,15.4,24.2,6.2,2.6,6.1,11,48,15,8,15,31,64,80,1015,1014.2,1,8,21.3,21,1,0
420,2,15.5,37.6,0,9.2,13.4,7,50,6,14,7,22,36,18,1014.6,1010.7,0,1,27.1,36,0,0
3185,0,20.4,28.9,0,8.8,12,1,30,1,4,9,11,61,55,1015.7,1011.9,3,1,25.3,26.9,0,0
1242,6,10,13.9,0,2.2,0.2,13,31,7,15,17,17,64,60,1032.6,1030.3,7,7,11.3,13.4,0,0
1380,4,8,20.8,0,5.4,4.8,15,50,5,11,7,17,77,87,1007.4,1003.6,7,7,13.9,14.6,0,1
799,14,12.2,19.8,0,7.6,10.9,11,35,2,8,17,19,66,57,1012.6,1012.4,5,5,15.9,18.5,0,0
950,12,2.9,15.2,0,1.8,6.3,4,22,4,2,7,9,88,64,1027.5,1026.2,1,6,8.8,14.4,0,0
587,3,9.8,20.7,0,2.4,3,3,54,5,3,13,28,65,43,1012.9,1007.2,7,7,14.1,18.9,0,0
1857,4,15.5,23.9,3.2,4,2.3,1,33,15,2,15,9,82,60,1024.8,1022.4,2,7,19.1,23.2,1,1
1402,9,9.7,26.8,0,2.4,7.4,7,31,1,11,11,17,99,72,1017.5,1011.9,8,1,14.3,23.3,0,1
2007,16,10.7,24.4,0,6.2,10.5,14,57,5,13,20,26,41,34,1010.1,1006.7,1,4,17.6,22.6,0,0
2753,17,7.7,20,0,4,10.4,14,43,7,5,13,20,47,39,1017.9,1011.8,5,1,14.5,18.4,0,1
1060,20,3.3,13.9,39.4,4.6,8.8,15,57,15,15,13,20,97,70,1006.1,1009,2,3,5.3,11,1,1
1142,17,19.4,23.3,0,5.2,12.3,8,44,8,8,35,28,79,75,1011.1,1011.4,6,6,21.3,22.8,0,1
748,11,13.9,18.8,12,9,10,15,46,12,13,13,24,97,46,1012.1,1012.7,8,6,14.1,18.2,1,0
2347,11,6.4,12.2,0,2.8,0.2,1,39,4,4,15,19,65,72,1019.1,1013.5,7,7,8.2,9.9,0,1
1035,21,8.1,23.4,0,2.8,10.2,10,52,14,9,9,24,71,69,1023.3,1020.9,1,1,18.3,20.7,0,0
2933,10,22.6,27,1,4.8,4.6,3,44,5,14,20,13,88,78,1015.8,1014.2,7,7,24.6,25.6,0,1
1418,22,19.2,35.5,0.6,13,8.7,13,106,9,1,31,19,58,18,1010.9,1006.9,3,0,23,35.1,0,1
1069,19,9.9,22.5,0,4.4,7.6,1,28,1,13,7,11,66,42,1022.6,1018.6,7,6,14.1,20.8,0,0
1077,15,5,19.6,0.4,2.6,11.1,13,52,14,13,19,31,77,64,1016.7,1014.9,3,5,12.4,16.9,0,0
1701,1,15.8,28.7,0,5.2,9.6,1,31,8,1,17,24,66,55,1016.7,1012.7,1,3,23.4,27,0,0
1798,13,18.1,32,0,8.4,12.9,12,39,6,13,11,22,42,42,1010.7,1007.5,4,2,28,28,0,0
2610,13,15.9,23,8.4,4,7.4,12,44,11,12,15,30,92,58,1015.4,1013.9,7,4,17.8,22.1,1,1
1438,18,24,31.7,0,11,12,2,52,0,1,19,33,62,59,1013,1009.6,3,5,30.1,30.2,0,1
1649,13,11.9,20.8,0,2.4,1.5,3,48,3,3,20,19,39,44,1018,1013.1,7,7,15.2,20.4,0,1
2374,11,2.3,13.1,0.4,1.9,5.8,10,31,10,8,15,19,65,49,1026.7,1024.6,7,5,8.3,11.8,0,0
3294,0,19.9,32,0,9,12.1,1,26,9,1,7,15,55,44,1018.9,1015.4,1,1,27.5,30.2,0,0
1106,19,16.7,24.3,10.2,2.2,3.6,1,46,1,1,28,19,78,64,1014.2,1012.8,8,7,17.7,22.3,1,1
1083,0,19,26.2,0,7,2.8,0,24,1,1,11,13,63,61,1021.9,1020.3,8,7,24.2,24.3,0,0
2368,17,8.3,14.4,18.2,3.6,10.1,11,48,11,8,31,26,65,52,1033.1,1031.9,2,2,12.5,14,1,0
2379,16,11.1,19.4,3.8,0.2,7.3,13,22,14,0,17,11,88,64,1029.7,1026.4,4,2,13,18.4,1,0
264,12,7.6,20.4,0,4.2,9,0,30,0,9,9,9,57,33,1026.9,1023.5,6,1,11,20.3,0,0
2609,19,10.6,23.8,0,4.6,9.4,0,26,0,13,11,9,64,38,1023.2,1018.5,1,4,16.7,23.1,0,0
2747,18,18.7,27.9,0,6.4,9.9,4,33,0,1,13,24,63,63,1020.3,1017.3,3,3,25,25.8,0,0
509,8,17.6,21.9,19.2,3,0.3,2,30,0,9,15,17,96,67,1021,1016.6,8,8,18.3,21.2,1,1
2287,12,14.9,20.5,11.6,2.8,2.7,15,52,7,13,15,17,75,66,1010.2,1009.3,7,7,17.3,18.5,1,1
876,1,23.2,30.4,5.4,2.4,3.6,2,43,10,9,17,24,75,67,1013.9,1011.7,6,7,27,28.3,1,1
2236,19,17.8,20.5,0,4,0,15,20,0,9,7,11,72,87,1016.2,1016.6,7,8,20,20.2,0,1
3266,16,20.4,27.1,0,4.2,6,8,31,11,2,13,15,67,57,1018.5,1016.9,7,4,21.7,25.7,0,0
540,18,20.2,27.7,0,5,9.7,4,37,11,1,9,30,63,69,1013.3,1010.7,2,5,24.5,25.9,0,0
2239,17,17,21.3,2.2,4.6,1.1,10,59,11,11,26,22,82,90,1020.8,1021.1,7,8,19.9,19.5,1,1
792,8,15.8,35.4,0,9.6,11.2,5,22,5,5,13,13,45,15,1012.4,1009.7,6,5,23.8,34,0,0
1769,17,11.6,24,0,6,11.6,5,52,7,4,15,33,47,42,1024.3,1017.5,1,2,17.9,22.4,0,0
1156,17,20.6,27.9,0,5.8,12.3,4,46,0,0,24,30,59,52,1013.8,1013.6,5,2,25.4,26.8,0,1
1305,17,9.3,19.3,0,1,7,13,39,14,14,17,9,82,46,1018.7,1015,5,5,12.4,18.4,0,0
566,3,5.5,14.3,0.8,2.8,6.2,13,46,13,13,13,24,84,57,1017.4,1015.1,1,7,8.8,12.9,0,0
454,9,13.6,33.5,0,5.2,12.1,11,41,1,11,15,15,53,21,1014.6,1011.5,1,3,20.6,32.4,0,0
736,9,15.6,26.7,0,4.2,0.4,3,37,5,15,17,20,77,82,1008.7,1004.9,8,8,21.3,21.7,0,1
2981,21,13.3,23,0,10,2.9,9,63,14,15,11,13,87,97,1021.3,1020.1,7,8,18.8,17.4,0,1
823,10,19.9,26,1,7.6,7.5,0,52,1,0,30,30,91,64,1022.1,1021.3,8,5,19.9,24.3,0,0
1547,17,20.2,31.3,0,7.8,10.3,5,50,5,4,9,30,71,61,1012.8,1009.1,2,2,24.4,27.2,0,1
2613,1,22.5,30.2,11.8,5.4,6.7,2,50,8,10,17,26,77,66,1018.4,1016.4,5,7,26,27.2,1,1
1541,4,14.6,27,0,5.8,10.9,8,30,12,10,13,20,61,57,1012.7,1012.6,1,1,22.1,26.4,0,1
995,15,6.5,14.7,6.4,1.2,6.8,12,56,15,15,31,31,88,55,1005.4,1008.4,8,7,10,14.3,1,0
535,21,10.5,21.2,29.6,0.6,9.2,14,28,14,9,19,7,85,55,1023.8,1019.6,1,1,14.4,20,1,1
2643,6,10.4,13.7,3.6,1,0.3,11,33,12,8,15,15,95,69,1036.6,1035.3,7,7,11.2,12.8,1,0
3105,13,8.1,15.5,0.2,3,1.9,6,33,5,14,11,17,74,56,1024.8,1022.1,8,7,10.6,15.4,0,1
2447,7,15.5,37.8,0,9,8.3,7,50,4,7,13,24,26,8,1008.7,1002.5,7,5,22.1,37.3,0,1
1999,15,3.6,13.2,2.6,2,0,7,48,4,7,7,24,85,65,1013.5,1008,8,8,8.2,12.6,1,0
1941,9,10.8,12.9,8.8,0.4,0,10,37,9,8,15,19,97,94,1013.1,1011.7,8,8,11.7,12.3,1,1
772,18,23.7,30,3.6,2,0.7,1,41,4,1,19,22,73,73,1011.8,1008.2,8,7,28.3,29.2,1,1
1088,18,21.5,29.6,17.4,2.8,4.6,2,37,9,1,19,22,83,78,1014.6,1012,6,7,26.4,28.6,1,1
2846,16,14.6,23.6,0,6.4,9.3,0,28,14,0,6,19,53,44,1026.3,1024.1,4,3,20.3,22.8,0,0
2801,9,15.5,31.4,0,6,3.4,13,44,4,14,9,22,55,42,1013,1008.6,7,7,19.8,26.2,0,0
2183,7,26.1,40.2,0,17.8,12.8,14,48,3,11,24,24,14,21,1010.4,1012.1,2,1,32.9,36.1,0,0
1227,20,11,18.9,0,4,0.4,11,17,4,12,2,9,92,73,1018.8,1016.9,8,8,12.6,17.6,0,1
1674,10,15.7,20.6,27,3.4,5.1,3,33,6,5,11,15,88,81,1010.4,1007.6,4,7,18.3,18.8,1,1
2890,21,16.9,23.5,2.8,27.4,7.1,8,33,15,10,15,19,93,68,1024.9,1022.3,7,5,17.7,22.5,1,1
1288,14,11.6,17,0,1.2,3.8,3,43,3,3,15,15,70,58,1026.2,1022.4,7,7,12.3,15.7,0,0
725,3,22.5,39.8,0,10.6,11.4,11,33,6,10,13,9,16,8,1010.7,1007.9,1,1,32.1,38,0,0
1794,10,17.9,22.8,0.2,5.8,9.3,0,37,7,9,13,19,82,74,1016.6,1015.1,7,3,21.7,21.4,0,1
2369,1,19.7,22.6,2.6,5.6,0,8,39,9,9,17,17,92,92,1020.4,1018.1,7,7,20.3,20.7,1,1
1181,6,10.6,23.9,0,4.4,12,8,31,10,10,13,9,78,56,1024.6,1022.6,2,1,16.1,21.9,0,0
620,0,8.8,23,0,5.4,10,11,20,12,5,9,9,69,42,1027.2,1024.1,1,1,14.4,21.8,0,0
931,21,3.8,18.3,0.2,1.6,9.3,13,72,7,14,13,41,84,31,1014,1009.7,3,1,10.7,16.8,0,0
2470,20,15.4,27.2,0.4,8,8.3,11,33,15,8,6,17,73,43,1012.5,1009.8,3,6,19.1,26.1,0,0
2080,12,14.2,30.6,0,8.4,12.5,11,31,2,11,9,20,50,45,1019.5,1015.8,0,1,24,28.1,0,0
2608,22,11.5,25,0,4.4,10.9,4,31,2,12,22,19,48,21,1023.8,1019.6,0,0,17.2,24.4,0,0
1778,11,1.9,21.6,0,6.4,9.2,9,37,2,4,22,9,61,24,1021.6,1018.7,6,5,12.1,20.8,0,0
1770,0,13.7,26.5,0,8,11.1,1,26,15,1,7,13,52,42,1018.1,1012.5,7,3,21.1,25.2,0,0
